id;serial;valor;created_at;updated_at
1151;9wfghhgl5r;13711.8;2022-07-27 13:07:28.528472;2022-07-27 13:07:28.528472
1152;dku0lgry1r;8723.44;2022-07-27 13:07:28.547640;2022-07-27 13:07:28.547640
1153;p3t164rlut;7658.24;2022-07-27 13:07:28.569123;2022-07-27 13:07:28.569123
1154;nuvtvr6gr1;12563.0;2022-07-27 13:07:28.589504;2022-07-27 13:07:28.589504
1155;jkbrn4ml7r;15323.2;2022-07-27 13:07:28.611808;2022-07-27 13:07:28.611808
1156;yyx7d1covb;10097.0;2022-07-27 13:07:28.631741;2022-07-27 13:07:28.631741
1157;zinodqt8rc;5448.0;2022-07-27 13:07:28.651724;2022-07-27 13:07:28.651724
1158;qkqs5uvdfj;11495.3;2022-07-27 13:07:28.672799;2022-07-27 13:07:28.672799
1159;w25jsvjuox;8708.97;2022-07-27 13:07:28.691559;2022-07-27 13:07:28.691559
1160;ikq2ivbz5e;10960.9;2022-07-27 13:07:28.712421;2022-07-27 13:07:28.712421
1161;rznafa8wny;16045.1;2022-07-27 13:07:28.733985;2022-07-27 13:07:28.733985
1162;k6tp68edrm;13488.8;2022-07-27 13:07:28.763882;2022-07-27 13:07:28.763882
1163;yiko0h7kip;14770.9;2022-07-27 13:07:28.792236;2022-07-27 13:07:28.792236
1164;m4vwx748od;11124.8;2022-07-27 13:07:28.818742;2022-07-27 13:07:28.818742
1165;d1ja4we8b1;15944.2;2022-07-27 13:07:28.845061;2022-07-27 13:07:28.845061
1166;61nfuw13hf;12765.9;2022-07-27 13:07:28.872421;2022-07-27 13:07:28.872421
1167;jsy5zkdn5m;15790.8;2022-07-27 13:07:28.899216;2022-07-27 13:07:28.899216
1168;nu6tco9ids;13582.6;2022-07-27 13:07:28.925952;2022-07-27 13:07:28.925952
1169;1hmzuau8tj;6982.61;2022-07-27 13:07:28.952372;2022-07-27 13:07:28.952372
1170;ff8eqahatu;9644.12;2022-07-27 13:07:28.980674;2022-07-27 13:07:28.980674
1171;lvclxyn4vj;14796.6;2022-07-27 13:07:29.009626;2022-07-27 13:07:29.009626
1172;tdj4jxlpn6;8841.33;2022-07-27 13:07:29.040900;2022-07-27 13:07:29.040900
1173;vgpixl7mx4;4226.43;2022-07-27 13:07:29.068692;2022-07-27 13:07:29.068692
1174;5r4o71l786;18173.8;2022-07-27 13:07:29.096626;2022-07-27 13:07:29.096626
1175;th04bvdhtt;13568.6;2022-07-27 13:07:29.125305;2022-07-27 13:07:29.125305
1176;329itamdh4;17136.7;2022-07-27 13:07:29.154005;2022-07-27 13:07:29.154005
1177;43ve7900dc;19061.0;2022-07-27 13:07:29.180616;2022-07-27 13:07:29.180616
1178;1bhr8ptcx6;5630.79;2022-07-27 13:07:29.209761;2022-07-27 13:07:29.209761
1179;9vffoofm5q;7732.74;2022-07-27 13:07:29.237047;2022-07-27 13:07:29.237047
1180;qie59bw996;7060.73;2022-07-27 13:07:29.265575;2022-07-27 13:07:29.265575
1181;upf929xuic;12061.5;2022-07-27 13:07:29.292871;2022-07-27 13:07:29.292871
1182;5xvhakhpul;15311.7;2022-07-27 13:07:29.321330;2022-07-27 13:07:29.321330
1183;yzl3u92jty;3172.9;2022-07-27 13:07:29.346264;2022-07-27 13:07:29.346264
1184;a0uzadzk8m;9496.0;2022-07-27 13:07:29.373269;2022-07-27 13:07:29.373269
1185;aachemlqdb;15640.9;2022-07-27 13:07:29.399674;2022-07-27 13:07:29.399674
1186;bfoov7c00v;13762.6;2022-07-27 13:07:29.426234;2022-07-27 13:07:29.426234
1187;eaa0h19nuj;4829.04;2022-07-27 13:07:29.452952;2022-07-27 13:07:29.452952
1188;o96ekawbce;16609.2;2022-07-27 13:07:29.479401;2022-07-27 13:07:29.479401
1189;pfejajr628;9730.64;2022-07-27 13:07:29.506151;2022-07-27 13:07:29.506151
1190;l7xzl4pk7w;10461.9;2022-07-27 13:07:29.533348;2022-07-27 13:07:29.533348
1191;cu9qsyjr1q;12342.2;2022-07-27 13:07:29.560925;2022-07-27 13:07:29.560925
1192;kgqlqft9y4;10700.5;2022-07-27 13:07:29.590387;2022-07-27 13:07:29.590387
1193;yhosp5p4so;1035.25;2022-07-27 13:07:29.621217;2022-07-27 13:07:29.621217
1194;l66i8j79cx;1023.15;2022-07-27 13:07:29.648607;2022-07-27 13:07:29.648607
1195;6hehse8jst;731.035;2022-07-27 13:07:29.675642;2022-07-27 13:07:29.675642
1196;4lfi18ubq6;760.761;2022-07-27 13:07:29.700189;2022-07-27 13:07:29.700189
1197;fk7qpinh8n;1171.28;2022-07-27 13:07:29.720432;2022-07-27 13:07:29.720432
1198;smom27ql41;932.364;2022-07-27 13:07:29.740695;2022-07-27 13:07:29.740695
1199;jqprsh6ldw;1140.4;2022-07-27 13:07:29.760675;2022-07-27 13:07:29.760675
1200;bx1fb8myat;945.556;2022-07-27 13:07:29.779916;2022-07-27 13:07:29.779916
1201;8ocs8rx96e;778.286;2022-07-27 13:07:29.800610;2022-07-27 13:07:29.800610
1202;acqtqyqbru;981.98;2022-07-27 13:07:29.825324;2022-07-27 13:07:29.825324
1203;z1lz3gdc3r;1232.12;2022-07-27 13:07:29.853326;2022-07-27 13:07:29.853326
1204;lelqoselpe;1197.66;2022-07-27 13:07:29.881466;2022-07-27 13:07:29.881466
1205;u4mxf9qh8r;1602.01;2022-07-27 13:07:29.909016;2022-07-27 13:07:29.909016
1206;7n6lryuvd9;556.421;2022-07-27 13:07:29.935247;2022-07-27 13:07:29.935247
1207;de9b8t2ly0;934.265;2022-07-27 13:07:29.961399;2022-07-27 13:07:29.961399
1208;o5brilfz4v;820.302;2022-07-27 13:07:29.989091;2022-07-27 13:07:29.989091
1209;j0rngy9qwl;702.604;2022-07-27 13:07:30.017887;2022-07-27 13:07:30.017887
1210;wyx6rg994s;1283.83;2022-07-27 13:07:30.044061;2022-07-27 13:07:30.044061
1211;85vipy4med;1276.52;2022-07-27 13:07:30.066513;2022-07-27 13:07:30.066513
1212;g2ja8nj6ih;803.211;2022-07-27 13:07:30.089348;2022-07-27 13:07:30.089348
1213;westnljh5j;785.642;2022-07-27 13:07:30.113278;2022-07-27 13:07:30.113278
1214;5fmbdvin9t;980.768;2022-07-27 13:07:30.136369;2022-07-27 13:07:30.136369
1215;007humxo0x;697.122;2022-07-27 13:07:30.158753;2022-07-27 13:07:30.158753
1216;5t6e5x1hgb;1238.51;2022-07-27 13:07:30.182097;2022-07-27 13:07:30.182097
1217;7gtalafba3;1275.55;2022-07-27 13:07:30.209184;2022-07-27 13:07:30.209184
1218;zoe1gu7jh5;719.161;2022-07-27 13:07:30.237568;2022-07-27 13:07:30.237568
1219;g33i6bcguu;1054.73;2022-07-27 13:07:30.265290;2022-07-27 13:07:30.265290
1220;eow9hikhkr;683.095;2022-07-27 13:07:30.292333;2022-07-27 13:07:30.292333
1221;lkgohdlzmy;840.426;2022-07-27 13:07:30.322993;2022-07-27 13:07:30.322993
1222;jcpg5p1jzl;1092.91;2022-07-27 13:07:30.354267;2022-07-27 13:07:30.354267
1223;wctv2v57dg;1194.3;2022-07-27 13:07:30.382151;2022-07-27 13:07:30.382151
1224;6bekpldei2;1306.77;2022-07-27 13:07:30.410170;2022-07-27 13:07:30.410170
1225;p6aw0gsnvo;542.376;2022-07-27 13:07:30.438565;2022-07-27 13:07:30.438565
1226;v4s7jdxoxd;1485.99;2022-07-27 13:07:30.465020;2022-07-27 13:07:30.465020
1227;uytz3nue47;1252.05;2022-07-27 13:07:30.491530;2022-07-27 13:07:30.491530
1228;dcvubjpybn;807.927;2022-07-27 13:07:30.518209;2022-07-27 13:07:30.518209
1229;e7wk3aem9h;1158.4;2022-07-27 13:07:30.546630;2022-07-27 13:07:30.546630
1230;fzdkcz6hwt;781.638;2022-07-27 13:07:30.575878;2022-07-27 13:07:30.575878
1231;2jvlrq9j26;870.432;2022-07-27 13:07:30.619107;2022-07-27 13:07:30.619107
1232;4hdiurjjpp;961.322;2022-07-27 13:07:30.648743;2022-07-27 13:07:30.648743
1233;lv8eypakbq;577.914;2022-07-27 13:07:30.677961;2022-07-27 13:07:30.677961
1234;tw033sgkqx;1076.82;2022-07-27 13:07:30.705505;2022-07-27 13:07:30.705505
1235;fefequrraa;733.809;2022-07-27 13:07:30.736146;2022-07-27 13:07:30.736146
1236;swmgkxl6qo;1002.01;2022-07-27 13:07:30.766293;2022-07-27 13:07:30.766293
1237;ficz4uxpl8;1330.84;2022-07-27 13:07:30.793133;2022-07-27 13:07:30.793133
1238;9jn7rsudd3;935.073;2022-07-27 13:07:30.817089;2022-07-27 13:07:30.817089
1239;h1vzjw1uv0;810.555;2022-07-27 13:07:30.841083;2022-07-27 13:07:30.841083
1240;c28zhhd323;468.419;2022-07-27 13:07:30.864307;2022-07-27 13:07:30.864307
1241;i6geic8hck;1144.69;2022-07-27 13:07:30.886771;2022-07-27 13:07:30.886771
1242;jb4n3g2ntl;695.164;2022-07-27 13:07:30.910316;2022-07-27 13:07:30.910316
1243;i5oo4qvspz;913.576;2022-07-27 13:07:30.932866;2022-07-27 13:07:30.932866
1244;d6cy8cq30v;419.73;2022-07-27 13:07:30.956867;2022-07-27 13:07:30.956867
1245;ctx2cnl6pj;1200.66;2022-07-27 13:07:30.983062;2022-07-27 13:07:30.983062
1246;oomdp29f5n;964.84;2022-07-27 13:07:31.009497;2022-07-27 13:07:31.009497
1247;5t2n6sjow6;1115.52;2022-07-27 13:07:31.035720;2022-07-27 13:07:31.035720
1248;tg7yuvs7r1;1009.86;2022-07-27 13:07:31.064190;2022-07-27 13:07:31.064190
1249;4ezgmcmg2r;840.02;2022-07-27 13:07:31.093862;2022-07-27 13:07:31.093862
1250;0qz5a4hpdy;829.686;2022-07-27 13:07:31.122448;2022-07-27 13:07:31.122448
1251;5hux5oguvx;1522.83;2022-07-27 13:07:31.147966;2022-07-27 13:07:31.147966
1252;618js85juq;1116.03;2022-07-27 13:07:31.174821;2022-07-27 13:07:31.174821
1253;e4oka2jyf8;1656.32;2022-07-27 13:07:31.201649;2022-07-27 13:07:31.201649
1254;o41mw15c1o;882.521;2022-07-27 13:07:31.228120;2022-07-27 13:07:31.228120
1255;2m2xodvmlf;754.552;2022-07-27 13:07:31.255799;2022-07-27 13:07:31.255799
1256;nrpdus2abk;613.674;2022-07-27 13:07:31.277061;2022-07-27 13:07:31.277061
1257;ulo12j5pnz;664.265;2022-07-27 13:07:31.297098;2022-07-27 13:07:31.297098
1258;nut5tysnw8;620.654;2022-07-27 13:07:31.325550;2022-07-27 13:07:31.325550
1259;o0xmalt2om;908.216;2022-07-27 13:07:31.352076;2022-07-27 13:07:31.352076
1260;ypc7swj5me;1064.71;2022-07-27 13:07:31.382193;2022-07-27 13:07:31.382193
1261;da9en3kdrg;1191.54;2022-07-27 13:07:31.408812;2022-07-27 13:07:31.408812
1262;6qtsdu5in5;926.534;2022-07-27 13:07:31.435046;2022-07-27 13:07:31.435046
1263;jzw9jjm38f;1137.5;2022-07-27 13:07:31.461861;2022-07-27 13:07:31.461861
1264;j457596ofe;1137.77;2022-07-27 13:07:31.489107;2022-07-27 13:07:31.489107
1265;0w7sje2oll;822.432;2022-07-27 13:07:31.517410;2022-07-27 13:07:31.517410
1266;w8dqqw95vu;627.186;2022-07-27 13:07:31.545652;2022-07-27 13:07:31.545652
1267;q7rkrrv2tu;1103.18;2022-07-27 13:07:31.574105;2022-07-27 13:07:31.574105
1268;f6oaye6hgx;1151.83;2022-07-27 13:07:31.605566;2022-07-27 13:07:31.605566
1269;73g410x21d;1352.26;2022-07-27 13:07:31.632330;2022-07-27 13:07:31.632330
1270;0fn7kq9zzh;540.511;2022-07-27 13:07:31.662028;2022-07-27 13:07:31.662028
1271;4f8md3pia9;1094.2;2022-07-27 13:07:31.689244;2022-07-27 13:07:31.689244
1272;acfzifcqys;928.812;2022-07-27 13:07:31.717123;2022-07-27 13:07:31.717123
1273;2a24back09;696.245;2022-07-27 13:07:31.742504;2022-07-27 13:07:31.742504
1274;gxovajy8vq;1060.29;2022-07-27 13:07:31.773406;2022-07-27 13:07:31.773406
1275;d7sr5fcdrp;735.139;2022-07-27 13:07:31.803272;2022-07-27 13:07:31.803272
1276;7qa3tal1x6;1013.49;2022-07-27 13:07:31.834230;2022-07-27 13:07:31.834230
1277;z02q2vymtm;751.233;2022-07-27 13:07:31.866706;2022-07-27 13:07:31.866706
1278;81i7rlo1cs;587.127;2022-07-27 13:07:31.894093;2022-07-27 13:07:31.894093
1279;v074cx5hx6;662.298;2022-07-27 13:07:31.921110;2022-07-27 13:07:31.921110
1280;d9j3lpmrzd;842.504;2022-07-27 13:07:31.949490;2022-07-27 13:07:31.949490
1281;hqlr2tx8ab;1154.92;2022-07-27 13:07:31.977476;2022-07-27 13:07:31.977476
1282;pslumeptqn;745.68;2022-07-27 13:07:32.005499;2022-07-27 13:07:32.005499
1283;u7aspchchl;16079.4;2022-07-27 13:07:32.031568;2022-07-27 13:07:32.031568
1284;ow59erw7jv;12862.9;2022-07-27 13:07:32.059222;2022-07-27 13:07:32.059222
1285;wd5z6hz34t;23430.0;2022-07-27 13:07:32.086178;2022-07-27 13:07:32.086178
1286;cgfz5hy9v1;16976.7;2022-07-27 13:07:32.114293;2022-07-27 13:07:32.114293
1287;vcuye7939k;15177.2;2022-07-27 13:07:32.142410;2022-07-27 13:07:32.142410
1288;km4xg4mxyp;13225.9;2022-07-27 13:07:32.170268;2022-07-27 13:07:32.170268
1289;6m7ias08uv;10764.7;2022-07-27 13:07:32.200672;2022-07-27 13:07:32.200672
1290;35emy2oy2n;13345.2;2022-07-27 13:07:32.229450;2022-07-27 13:07:32.229450
1291;pe283r7dtp;18253.6;2022-07-27 13:07:32.257159;2022-07-27 13:07:32.257159
1292;lhimwmfya5;13438.5;2022-07-27 13:07:32.285655;2022-07-27 13:07:32.285655
1293;ernhqz4iv4;16643.4;2022-07-27 13:07:32.316044;2022-07-27 13:07:32.316044
1294;hwwu08ntme;12114.0;2022-07-27 13:07:32.341853;2022-07-27 13:07:32.341853
1295;5p81alb002;13438.5;2022-07-27 13:07:32.365965;2022-07-27 13:07:32.365965
1296;ticnlm3wcn;12045.0;2022-07-27 13:07:32.393011;2022-07-27 13:07:32.393011
1297;9c6hxx45d1;14287.4;2022-07-27 13:07:32.419414;2022-07-27 13:07:32.419414
1298;q7379sduvm;9647.79;2022-07-27 13:07:32.446485;2022-07-27 13:07:32.446485
1299;uc4o496zam;9553.91;2022-07-27 13:07:32.473206;2022-07-27 13:07:32.473206
1300;qfz5lw7yme;17482.0;2022-07-27 13:07:32.499816;2022-07-27 13:07:32.499816
1301;xbmg0i79uc;11458.3;2022-07-27 13:07:32.526634;2022-07-27 13:07:32.526634
1302;nedri6wgh1;13663.9;2022-07-27 13:07:32.552884;2022-07-27 13:07:32.552884
1303;jzagrkjtms;12381.3;2022-07-27 13:07:32.580913;2022-07-27 13:07:32.580913
1304;p5j2uadg7a;12959.3;2022-07-27 13:07:32.606145;2022-07-27 13:07:32.606145
1305;gjz6cbg2ej;11387.3;2022-07-27 13:07:32.629175;2022-07-27 13:07:32.629175
1306;oylgg6hghl;8977.13;2022-07-27 13:07:32.653413;2022-07-27 13:07:32.653413
1307;ni2cabjn3y;12742.5;2022-07-27 13:07:32.675969;2022-07-27 13:07:32.675969
1308;bglgutmhp8;18036.1;2022-07-27 13:07:32.698271;2022-07-27 13:07:32.698271
1309;nya40zgzsk;12581.5;2022-07-27 13:07:32.723483;2022-07-27 13:07:32.723483
1310;h8otpyuio4;2101.24;2022-07-27 13:07:32.746293;2022-07-27 13:07:32.746293
1311;p2oqe123u6;16984.3;2022-07-27 13:07:32.769406;2022-07-27 13:07:32.769406
1312;nzjyvaurld;17823.4;2022-07-27 13:07:32.792266;2022-07-27 13:07:32.792266
1313;udph8rc69d;18458.5;2022-07-27 13:07:32.816996;2022-07-27 13:07:32.816996
1314;jlz3fiymcb;642.266;2022-07-27 13:07:32.846794;2022-07-27 13:07:32.846794
1315;1uga4zc41u;10664.0;2022-07-27 13:07:32.873615;2022-07-27 13:07:32.873615
1316;emmno3076z;13781.2;2022-07-27 13:07:32.901608;2022-07-27 13:07:32.901608
1317;4l95fgnjdb;13963.0;2022-07-27 13:07:32.929329;2022-07-27 13:07:32.929329
1318;e08icpv62s;6532.7;2022-07-27 13:07:32.957664;2022-07-27 13:07:32.957664
1319;3afg1s049h;17213.2;2022-07-27 13:07:32.986502;2022-07-27 13:07:32.986502
1320;yry0fp9gxx;10662.6;2022-07-27 13:07:33.015581;2022-07-27 13:07:33.015581
1321;soavy7k9ev;11773.5;2022-07-27 13:07:33.042127;2022-07-27 13:07:33.042127
1322;l20pzlx8l3;7403.85;2022-07-27 13:07:33.068829;2022-07-27 13:07:33.068829
1323;gp98pk0hfx;11741.2;2022-07-27 13:07:33.095158;2022-07-27 13:07:33.095158
1324;wv0n5co9e4;15170.1;2022-07-27 13:07:33.121516;2022-07-27 13:07:33.121516
1325;961hr68x05;11650.2;2022-07-27 13:07:33.147754;2022-07-27 13:07:33.147754
1326;z4ktihwov1;10191.7;2022-07-27 13:07:33.176996;2022-07-27 13:07:33.176996
1327;nw533ajyc8;7250.71;2022-07-27 13:07:33.204112;2022-07-27 13:07:33.204112
1328;xlnslbjfn1;17184.8;2022-07-27 13:07:33.230161;2022-07-27 13:07:33.230161
1329;so4l5bpmk9;19498.7;2022-07-27 13:07:33.255615;2022-07-27 13:07:33.255615
1330;oekqjwrny0;8676.56;2022-07-27 13:07:33.277370;2022-07-27 13:07:33.277370
1331;bricbt0mkd;16958.2;2022-07-27 13:07:33.301232;2022-07-27 13:07:33.301232
1332;mrjto56o20;8774.73;2022-07-27 13:07:33.326170;2022-07-27 13:07:33.326170
1333;3lgc0lxv0n;9092.27;2022-07-27 13:07:33.352314;2022-07-27 13:07:33.352314
1334;bd5nncn99l;13411.0;2022-07-27 13:07:33.373493;2022-07-27 13:07:33.373493
1335;vks65a063u;8699.24;2022-07-27 13:07:33.397570;2022-07-27 13:07:33.397570
1336;3fso42pknc;13969.3;2022-07-27 13:07:33.421908;2022-07-27 13:07:33.421908
1337;ow8pashrqo;10999.4;2022-07-27 13:07:33.444431;2022-07-27 13:07:33.444431
1338;btxwr8wm0q;18384.5;2022-07-27 13:07:33.466682;2022-07-27 13:07:33.466682
1339;j5w1i8wr3w;15360.8;2022-07-27 13:07:33.489187;2022-07-27 13:07:33.489187
1340;pj3bkm2xyu;7150.02;2022-07-27 13:07:33.512453;2022-07-27 13:07:33.512453
1341;trcuxxkttf;15245.0;2022-07-27 13:07:33.535228;2022-07-27 13:07:33.535228
1342;0m866gejzu;16091.9;2022-07-27 13:07:33.558731;2022-07-27 13:07:33.558731
1343;7ndlbxjw4x;17017.1;2022-07-27 13:07:33.582124;2022-07-27 13:07:33.582124
1344;4yvonr0q9w;3446.21;2022-07-27 13:07:33.609010;2022-07-27 13:07:33.609010
1345;1tqslbyezg;13739.0;2022-07-27 13:07:33.637598;2022-07-27 13:07:33.637598
1346;8zyrr1s8k6;12106.6;2022-07-27 13:07:33.669513;2022-07-27 13:07:33.669513
1347;vexpknuzi3;18326.1;2022-07-27 13:07:33.703812;2022-07-27 13:07:33.703812
1348;y3v4qlp9c8;11319.7;2022-07-27 13:07:33.728467;2022-07-27 13:07:33.728467
1349;n06lydlj9v;21416.6;2022-07-27 13:07:33.745302;2022-07-27 13:07:33.745302
1350;6ggqcnqht2;14822.5;2022-07-27 13:07:33.760798;2022-07-27 13:07:33.760798
1351;v4hpsx5zks;15492.9;2022-07-27 13:07:33.775574;2022-07-27 13:07:33.775574
1352;74v6xainjr;4821.34;2022-07-27 13:07:33.800973;2022-07-27 13:07:33.800973
1353;57yd9rwzsq;17221.5;2022-07-27 13:07:33.829680;2022-07-27 13:07:33.829680
1354;p02vxaiind;11456.0;2022-07-27 13:07:33.857239;2022-07-27 13:07:33.857239
1355;odnkulp9ev;14894.6;2022-07-27 13:07:33.886369;2022-07-27 13:07:33.886369
1356;0cf2vysewo;12517.1;2022-07-27 13:07:33.917067;2022-07-27 13:07:33.917067
1357;gtlcab0mcp;7446.48;2022-07-27 13:07:33.945721;2022-07-27 13:07:33.945721
1358;lq5aggzawy;14177.8;2022-07-27 13:07:33.972847;2022-07-27 13:07:33.972847
1359;6uqs5j7h8t;11635.4;2022-07-27 13:07:34.000631;2022-07-27 13:07:34.000631
1360;3yjthqs3wb;12549.9;2022-07-27 13:07:34.027329;2022-07-27 13:07:34.027329
1361;l8nz3j55kj;8037.58;2022-07-27 13:07:34.055092;2022-07-27 13:07:34.055092
1362;0yw4chetxc;7668.19;2022-07-27 13:07:34.084044;2022-07-27 13:07:34.084044
1363;epvdsch1z9;18975.2;2022-07-27 13:07:34.114195;2022-07-27 13:07:34.114195
1364;rr6143qoa0;12611.8;2022-07-27 13:07:34.144472;2022-07-27 13:07:34.144472
1365;3590mmwmh0;6615.39;2022-07-27 13:07:34.173485;2022-07-27 13:07:34.173485
1366;elbdfe8jm4;17020.3;2022-07-27 13:07:34.201506;2022-07-27 13:07:34.201506
1367;z1z69ogw9h;16217.3;2022-07-27 13:07:34.229799;2022-07-27 13:07:34.229799
1368;m5hkwb60bw;8773.8;2022-07-27 13:07:34.263994;2022-07-27 13:07:34.263994
1369;c4l0v4egx7;10099.3;2022-07-27 13:07:34.293296;2022-07-27 13:07:34.293296
1370;ap44rp1bx3;13285.1;2022-07-27 13:07:34.322812;2022-07-27 13:07:34.322812
1371;tvnm3iz193;9687.05;2022-07-27 13:07:34.354197;2022-07-27 13:07:34.354197
1372;cmh3lgbd2w;13788.7;2022-07-27 13:07:34.384048;2022-07-27 13:07:34.384048
1373;sfw1eliou0;14456.2;2022-07-27 13:07:34.416070;2022-07-27 13:07:34.416070
1374;ov2apj80lr;5145.67;2022-07-27 13:07:34.440109;2022-07-27 13:07:34.440109
1375;9vy2n7uzv3;16478.7;2022-07-27 13:07:34.462147;2022-07-27 13:07:34.462147
1376;e41z5eas25;18392.5;2022-07-27 13:07:34.484502;2022-07-27 13:07:34.484502
1377;lz8bchz5wk;18049.1;2022-07-27 13:07:34.508110;2022-07-27 13:07:34.508110
1378;um06txo7t6;17562.1;2022-07-27 13:07:34.533159;2022-07-27 13:07:34.533159
1379;x1pjrmz04q;22241.8;2022-07-27 13:07:34.556998;2022-07-27 13:07:34.556998
1380;9obvfqpqtf;9601.1;2022-07-27 13:07:34.581166;2022-07-27 13:07:34.581166
1381;hpeb24aibl;8589.71;2022-07-27 13:07:34.606622;2022-07-27 13:07:34.606622
1382;0pll1adzpv;4981.16;2022-07-27 13:07:34.637392;2022-07-27 13:07:34.637392
1383;skes3k3j8z;12423.3;2022-07-27 13:07:34.666210;2022-07-27 13:07:34.666210
1384;t3z3t9mlgr;6128.83;2022-07-27 13:07:34.694082;2022-07-27 13:07:34.694082
1385;ge5u7evdni;4701.6;2022-07-27 13:07:34.723803;2022-07-27 13:07:34.723803
1386;wu0hsw83oe;10253.9;2022-07-27 13:07:34.750899;2022-07-27 13:07:34.750899
1387;rch8byt9b4;9347.96;2022-07-27 13:07:34.779210;2022-07-27 13:07:34.779210
1388;gwxbpdq7ll;16689.5;2022-07-27 13:07:34.804255;2022-07-27 13:07:34.804255
1389;jci8caoekq;17174.6;2022-07-27 13:07:34.823868;2022-07-27 13:07:34.823868
1390;0dxk1t3hzb;17498.7;2022-07-27 13:07:34.842872;2022-07-27 13:07:34.842872
1391;r0mkdtp0rt;4442.45;2022-07-27 13:07:34.863364;2022-07-27 13:07:34.863364
1392;9mic7zlfcx;11276.9;2022-07-27 13:07:34.894064;2022-07-27 13:07:34.894064
1393;appneerc3n;13070.9;2022-07-27 13:07:34.922852;2022-07-27 13:07:34.922852
1394;7w05td0q7s;3570.81;2022-07-27 13:07:34.953014;2022-07-27 13:07:34.953014
1395;8wzlz6x6lh;11256.2;2022-07-27 13:07:34.977238;2022-07-27 13:07:34.977238
1396;ovxlvnvh7e;5420.62;2022-07-27 13:07:34.999791;2022-07-27 13:07:34.999791
1397;cigrgudjml;10710.3;2022-07-27 13:07:35.022373;2022-07-27 13:07:35.022373
1398;zslom1oifk;10816.9;2022-07-27 13:07:35.044395;2022-07-27 13:07:35.044395
1399;gb8sp8co35;11816.0;2022-07-27 13:07:35.066836;2022-07-27 13:07:35.066836
1400;pxppwrm50x;13309.3;2022-07-27 13:07:35.091537;2022-07-27 13:07:35.091537
1401;2ruqtoovms;12029.6;2022-07-27 13:07:35.114379;2022-07-27 13:07:35.114379
1402;ehzgsyycye;9606.18;2022-07-27 13:07:35.142305;2022-07-27 13:07:35.142305
1403;cial3e1pwm;9243.58;2022-07-27 13:07:35.170142;2022-07-27 13:07:35.170142
1404;t53pgida0y;11431.7;2022-07-27 13:07:35.197825;2022-07-27 13:07:35.197825
1405;3qz7kvuhl8;8480.04;2022-07-27 13:07:35.221856;2022-07-27 13:07:35.221856
1406;igaw1rctyj;16354.9;2022-07-27 13:07:35.244312;2022-07-27 13:07:35.244312
1407;e9tkl8olyg;9649.52;2022-07-27 13:07:35.267472;2022-07-27 13:07:35.267472
1408;j3pbzwu4fp;12468.5;2022-07-27 13:07:35.290090;2022-07-27 13:07:35.290090
1409;aomtelm2qy;6800.29;2022-07-27 13:07:35.314168;2022-07-27 13:07:35.314168
1410;6xnis4ntk3;5500.89;2022-07-27 13:07:35.341111;2022-07-27 13:07:35.341111
1411;0cyc39vyhk;6076.91;2022-07-27 13:07:35.370138;2022-07-27 13:07:35.370138
1412;44z19yl3i0;15139.3;2022-07-27 13:07:35.397982;2022-07-27 13:07:35.397982
1413;vn97q1eyar;12507.4;2022-07-27 13:07:35.420334;2022-07-27 13:07:35.420334
1414;0marw1ob8v;5367.2;2022-07-27 13:07:35.442430;2022-07-27 13:07:35.442430
1415;qn76n2ikz4;14177.0;2022-07-27 13:07:35.469085;2022-07-27 13:07:35.469085
1416;gng0dt4sek;9910.63;2022-07-27 13:07:35.498551;2022-07-27 13:07:35.498551
1417;qg972yv76x;8769.7;2022-07-27 13:07:35.528073;2022-07-27 13:07:35.528073
1418;8rc473rvao;15606.2;2022-07-27 13:07:35.557799;2022-07-27 13:07:35.557799
1419;ylp1ft589e;13619.5;2022-07-27 13:07:35.585886;2022-07-27 13:07:35.585886
1420;qrllrg8klv;11513.3;2022-07-27 13:07:35.613546;2022-07-27 13:07:35.613546
1421;z52lc383an;14594.1;2022-07-27 13:07:35.642704;2022-07-27 13:07:35.642704
1422;rtyxa70rtc;9774.19;2022-07-27 13:07:35.674204;2022-07-27 13:07:35.674204
1423;y3mxn5uhnw;14349.6;2022-07-27 13:07:35.701889;2022-07-27 13:07:35.701889
1424;1wc9rc7ksy;11186.4;2022-07-27 13:07:35.727227;2022-07-27 13:07:35.727227
1425;pn0lih4btr;9482.13;2022-07-27 13:07:35.745344;2022-07-27 13:07:35.745344
1426;2ie6zfezrk;5464.61;2022-07-27 13:07:35.763797;2022-07-27 13:07:35.763797
1427;cxz5219cy7;9244.01;2022-07-27 13:07:35.780914;2022-07-27 13:07:35.780914
1428;v24eelf2al;19445.7;2022-07-27 13:07:35.799317;2022-07-27 13:07:35.799317
1429;2edulbm8f8;3157.54;2022-07-27 13:07:35.817773;2022-07-27 13:07:35.817773
1430;fp7881ncu2;12069.9;2022-07-27 13:07:35.837418;2022-07-27 13:07:35.837418
1431;mxj88noute;9319.33;2022-07-27 13:07:35.861535;2022-07-27 13:07:35.861535
1432;7reyrfm98z;10166.2;2022-07-27 13:07:35.902779;2022-07-27 13:07:35.902779
1433;6qtme3wfym;8767.17;2022-07-27 13:07:35.932976;2022-07-27 13:07:35.932976
1434;8yp2a9w6bv;8793.09;2022-07-27 13:07:35.960616;2022-07-27 13:07:35.960616
